user,item,rating
2624,10145,8
2624,8661,10
2624,5902,10
2624,1111,8
2624,3501,7
2624,4059,8
2624,11244,7
2624,2428,6
2624,868,7
2624,7468,7
2624,11879,8
2624,10023,10
2625,12013,8
2625,7785,7
2625,2184,7
2625,3413,10
2625,744,8
2625,330,7
2625,643,7
2625,1182,6
2625,1587,8
2625,2114,10
2625,942,7
2625,14254,4
2625,8679,7
2625,8676,7
2625,642,7
2625,7388,6
2625,229,8
2625,608,8
2625,10835,9
2625,611,7
2625,8028,8
2625,3640,8
2625,997,10
2625,3586,10
2625,15648,10
2625,3965,5
2625,6046,7
2625,4338,8
2625,1618,8
2625,20,8
2625,6315,3
2625,6409,10
2625,1635,9
2625,3531,8
2625,9852,8
2625,7630,7
2625,2005,8
2626,2418,9
2626,5458,10
2626,594,8
2626,734,3
2626,1538,10
2626,2438,9
2626,389,9
2626,281,8
2626,927,9
2626,2332,7
2626,3682,3
2626,2984,2
2626,840,7
2626,11361,8
2626,1157,8
2626,432,9
2626,407,4
2626,6186,9
2626,2055,7
2626,8501,10
2626,132,6
2626,2470,5
2626,2829,8
2626,259,8
2626,313,1
2627,2884,7
2627,15401,9
2627,6869,7
2627,5542,6
2627,17203,6
2627,8376,7
2627,3783,5
2627,14575,8
2627,6404,6
2627,7388,8
2627,3480,7
2627,8661,7
2627,1582,8
2627,9273,7
2627,7997,6
2627,1581,7
2627,4764,8
2627,212,9
2627,2217,8
2627,323,9
2627,3802,7
2627,3485,7
2627,3230,6
2627,3547,8
2627,869,8
2627,3125,7
2627,13974,7
2627,11253,6
2627,5923,6
2627,10861,8
2628,10409,10
2628,685,10
2628,12228,10
2628,3671,10
2628,4865,10
2628,16231,10
2628,9833,10
2628,13745,10
2628,13869,10
2628,3648,10
2628,9028,10
2628,1667,10
2628,854,10
2628,7796,10
2628,9513,10
2628,1835,10
2628,6819,10
2628,4359,10
2628,1590,10
2628,10019,10
2628,11181,10
2628,6589,10
2628,9015,10
2628,1539,9
2628,13631,10
2628,16408,10
2628,17244,10
2628,15874,10
2629,387,9
2629,17254,9
2629,7930,6
2629,10871,10
2629,2513,9
2629,1387,8
2629,618,8
2629,2746,9
2629,1570,9
2629,1595,9
2629,4758,9
2629,15817,10
2629,3684,9
2629,3285,9
2629,4015,8
2629,927,8
2629,3745,8
2629,6052,9
2629,12820,7
2629,6778,8
2629,4111,8
2629,14804,6
2629,10786,7
2629,6869,9
2629,6013,7
2629,2167,10
2629,9127,7
2629,9140,9
2629,13633,9
2629,4752,10
2629,8334,8
2629,8946,9
2629,14082,8
2629,1404,10
2629,10458,10
2629,9131,9
2629,16251,10
2629,9500,9
2629,8676,10
2629,2891,8
2629,2816,9
2629,13988,10
2629,22,8
2629,7032,9
2629,12828,7
2629,2597,9
2629,4055,10
2629,14821,9
2629,14289,8
2629,2243,7
2629,10432,9
2629,5525,9
2629,2268,8
2629,2335,9
2629,14,8
2629,11970,8
2629,5290,9
2629,6263,8
2629,2640,9
2629,127,10
2629,3954,8
2629,5802,7
2629,11661,9
2629,15819,8
2629,5902,10
2629,11855,9
2629,7020,9
2629,2514,8
2629,4766,9
2629,292,8
2629,1368,9
2629,1111,9
2629,212,7
2629,4820,7
2629,2218,8
2629,2217,9
2629,2692,9
2629,1426,10
2629,1419,9
2629,6456,10
2629,10701,8
2629,6071,10
2629,15458,10
2629,3254,6
2629,699,10
2629,13609,9
2629,323,7
2629,1754,8
2629,5451,8
2629,3863,9
2629,1059,9
2629,570,9
2629,1136,10
2629,10619,7
2629,2755,8
2629,9409,9
2629,16202,10
2629,4632,8
2629,13082,8
2629,13933,9
2629,2029,8
2629,6108,8
2629,367,9
2629,4628,9
2629,1354,10
2629,9100,9
2629,6100,8
2629,6118,9
2629,10864,8
2629,9247,9
2629,8758,9
2629,8969,10
2629,11261,10
2629,13045,10
2629,5412,9
2629,9122,9
2629,16615,7
2629,6226,5
2629,7409,9
2629,6208,8
2629,15380,7
2629,8039,9
2629,616,9
2630,10871,9
2630,115,10
2630,1481,10
2630,8309,10
2630,14112,10
2630,1489,10
2630,5938,10
2630,2700,10
2630,13188,9
2630,4946,10
2630,993,10
2630,8676,10
2630,1238,10
2630,2995,10
2630,5952,8
2630,608,10
2630,5902,9
2630,324,10
2630,323,10
2630,4637,10
2630,3825,10
2630,4476,10
2630,3863,9
2630,1059,10
2630,3547,8
2630,81,10
2630,2733,9
2630,11259,9
2630,571,10
2630,872,10
2630,223,10
2630,48,10
2630,5863,10
2630,16497,10
2630,12851,10
2630,5462,10
2630,13556,10
2630,3843,10
2634,9597,1
2634,624,10
2634,5121,1
2634,7314,9
2634,290,1
2634,2907,4
2634,744,6
2634,357,8
2634,2325,10
2634,15962,4
2634,13949,1
2634,4544,8
2634,2592,3
2634,8547,3
2634,6492,7
2634,3575,6
2634,130,8
2634,2864,8
2634,704,10
2634,4027,8
2634,7316,10
2634,872,4
2634,7611,5
2634,68,6
2634,4151,3
2634,5464,3
2634,5100,2
2634,14086,7
2636,16097,9
2636,6425,7
2636,6732,9
2636,15940,9
2636,16108,8
2636,15919,7
2636,4686,9
2636,973,8
2636,15877,10
2636,13589,9
2636,6810,7
2636,530,6
2636,5469,8
2636,10027,4
2636,769,7
2636,6824,5
2636,1065,9
2636,228,9
2636,44,9
2636,455,9
2636,6745,6
2636,9660,10
2636,2300,8
2636,836,9
2636,9275,6
2636,5706,7
2636,3409,7
2636,2566,9
2636,1893,9
2636,2565,9
2636,2597,9
2636,1935,6
2636,10252,9
2636,4817,6
2636,424,8
2636,5096,8
2636,2695,9
2636,751,7
2636,1440,9
2636,6771,9
2636,1937,9
2636,4776,9
2636,410,8
2636,8496,7
2636,12266,9
2636,7978,9
2636,6689,10
2636,385,5
2636,1463,7
2636,3923,7
2636,8168,8
2636,1691,7
2636,235,9
2636,2253,6
2636,2256,9
2636,470,8
2642,1817,10
2642,10530,3
2642,11224,7
2642,6923,5
2642,13701,5
2642,7349,4
2642,2266,3
2642,16214,9
2642,1281,5
2642,14021,9
2642,16233,10
2642,17038,9
2642,8124,9
2642,14362,10
2642,10895,5
2642,7110,5
2642,12877,5
2642,17046,8
2642,7739,8
2642,6491,10
2642,15038,8
2642,6487,10
2642,14886,10
2642,15281,10
2642,6681,9
2642,15040,9
2642,15039,6
2642,2341,10
2642,2349,9
2642,2619,9
2642,2347,9
2642,5384,9
2642,16075,9
2642,15017,9
2642,17039,9
2642,7791,8
2642,2918,9
2642,6552,4
2642,12441,7
2642,5624,8
2642,12270,7
2642,7816,9
2642,5143,10
2642,6698,10
2642,15400,10
2642,14623,10
2642,12117,9
2642,11479,5
2642,14693,8
2642,4380,5
2642,14301,3
2642,5277,3
2642,8380,4
2642,5413,8
2642,17358,7
2642,13103,7
2642,2557,10
2642,9159,8
2642,3465,5
2642,499,9
2642,3251,9
2642,8256,8
2642,1988,8
2642,1195,8
2642,1647,9
2642,3305,8
2642,1648,7
2642,2565,8
2642,15946,10
2642,8033,2
2642,12994,5
2642,2606,5
2642,176,9
2642,11295,8
2642,2271,9
2642,16226,9
2642,12959,10
2642,6060,6
2642,7419,8
2642,15868,5
2642,2387,4
2642,9644,2
2642,3479,3
2642,17364,9
2642,5638,9
2642,8882,10
2642,10165,9
2642,10776,8
2642,7510,10
2642,8599,5
2642,1052,10
2642,2694,10
2642,10659,10
2642,8103,7
2642,7026,9
2642,8876,9
2642,6117,7
2642,13014,5
2642,13494,8
2642,17369,8
2642,7350,6
2642,4805,8
2642,12176,8
2642,9408,8
2642,6447,5
2642,8332,9
2642,17142,8
2642,2489,8
2642,6699,5
2642,3238,8
2642,6895,9
2642,11919,8
2642,15587,9
2642,6638,9
2642,8278,8
2642,12557,9
2642,5640,9
2642,6164,8
2642,2279,8
2642,15503,9
2642,15058,9
2642,10190,8
2642,3504,10
2642,15650,10
2642,6325,9
2642,9102,8
2642,5853,7
2642,6911,9
2642,9440,5
2642,10912,3
2642,6206,9
2642,14446,6
2642,8707,9
2642,949,8
2642,6910,8
2642,2274,5
2642,3391,7
2642,6396,7
2642,8363,8
2642,5294,10
2642,10307,6
2642,8424,10
2642,3416,9
2642,17041,4
2642,1758,5
2642,2275,8
2642,11304,5
2642,15484,5
2642,12745,9
2642,6984,5
2642,8623,5
2642,10796,9
2642,11988,10
2642,15646,10
2642,14155,10
2642,10781,8
2642,15029,5
2642,10687,7
2642,10907,10
2642,8845,5
2642,4577,10
2642,12636,10
2642,13192,5
2642,8940,9
2642,13900,5
2642,6523,9
2642,10904,10
2642,10780,9
2642,15864,8
2642,3164,9
2642,262,9
2642,11322,9
2642,1252,8
2642,2437,8
2642,3186,6
2642,1333,9
2642,4986,5
2642,1808,9
2642,11888,7
2642,3462,8
2642,9851,7
2642,7436,5
2642,3008,8
2642,15513,9
2642,3232,5
2642,13964,5
2642,2455,9
2642,9618,9
2642,13724,9
2642,3879,5
2642,9000,7
2642,6479,7
2642,16662,9
2642,11184,5
2642,6481,8
2642,13162,8
2642,6482,7
2642,5088,9
2642,17328,5
2642,1478,5
2642,14178,8
2642,16500,9
2642,1904,10
2642,17317,4
2642,16054,5
2642,10263,3
2643,6110,10
2643,75,8
2643,1034,9
2643,3587,8
2643,8542,8
2643,4323,10
2643,966,5
2643,3070,7
2643,3967,8
2643,16756,9
2643,4322,10
2643,15013,9
2643,7807,9
2643,2864,9
2643,7029,9
2643,4487,10
2643,10347,9
2643,6390,9
2643,6107,10
2643,7275,8
2643,10325,7
2643,7105,8
2643,1339,8
2643,1766,9
2643,4959,10
2643,14053,9
2643,56,9
2643,14377,6
2643,1573,7
2643,17112,7
2643,5592,3
2646,6684,7
2646,10774,10
2646,8513,10
2646,12712,8
2646,7347,10
2646,12899,8
2646,1707,8
2646,7885,7
2646,2024,9
2646,6711,10
2646,1696,10
2646,2209,9
2646,3790,9
2646,1024,9
2646,12421,10
2646,8552,7
2646,3631,7
2646,1143,8
2646,2223,7
2646,1207,7
2647,2957,10
2647,227,8
2647,13425,6
2647,7180,10
2647,10022,9
2647,7185,9
2647,1288,8
2647,15782,8
2647,2208,8
2647,1532,9
2647,1178,5
2647,3579,8
2647,11255,8
2647,11388,8
2647,113,10
2647,12359,8
2647,7357,4
2647,8539,8
2647,1602,6
2647,120,9
2647,3224,7
2647,3251,9
2647,4497,7
2647,6370,8
2647,3653,6
2647,1714,9
2647,7610,7
2647,1951,6
2647,642,9
2647,243,8
2647,948,7
2647,900,8
2647,967,9
2647,177,9
2647,9053,5
2647,727,8
2647,3129,9
2647,10295,10
2647,6399,10
2647,3513,8
2647,3880,10
2647,12499,8
2647,1136,8
2647,1580,8
2647,14743,10
2647,1066,7
2647,791,8
2647,613,6
2647,8399,7
2647,6546,8
2647,7128,8
2647,6607,9
2647,4195,8
2652,13718,10
2652,446,10
2652,10975,10
2652,2129,10
2652,10974,10
2652,6560,10
2652,1556,10
2652,2945,10
2652,6995,8
2652,1714,10
2652,1893,10
2652,2565,10
2652,693,10
2652,6861,8
2652,1136,10
2652,480,10
2652,6858,8
2652,1919,10
2652,15035,8
2652,6577,10
2652,3015,10
2652,1683,10
2656,13717,7
2656,14928,6
2656,2834,5
2656,3382,6
2656,440,7
2656,11327,7
2656,1248,5
2656,3712,4
2656,17207,6
2656,6561,7
2656,2833,6
2656,10728,7
2656,3406,5
2656,2404,7
2656,11317,6
2656,7571,6
2656,17204,7
2656,1557,7
2656,258,5
2656,5628,5
2656,16353,6
2661,360,10
2661,2355,10
2661,227,8
2661,14531,8
2661,382,5
2661,2050,10
2661,2252,10
2661,1526,9
2661,6031,8
2661,3417,7
2661,1178,8
2661,9684,9
2661,11358,9
2661,195,7
2661,993,8
2661,1238,5
2661,2995,8
2661,21,6
2661,642,7
2661,12188,7
2661,2610,8
2661,8106,9
2661,4281,9
2661,7268,9
2661,6551,9
2661,4621,9
2661,712,9
2661,9704,10
2661,1456,9
2661,4600,10
2661,12201,9
2663,4150,8
2663,7315,8
2663,13902,9
2663,2446,9
2663,2184,8
2663,329,9
2663,2009,10
2663,1290,10
2663,632,8
2663,744,6
2663,6540,9
2663,610,9
2663,1473,8
2663,2876,10
2663,8692,9
2663,3550,8
2663,3326,9
2663,4286,8
2663,8470,8
2663,2036,10
2663,2557,9
2663,7421,9
2663,407,7
2663,2599,9
2663,4735,8
2663,8485,9
2663,1176,10
2663,1434,9
2663,3773,10
2663,3650,10
2663,2489,10
2663,6148,9
2663,8963,7
2663,3801,7
2663,3794,10
2663,3054,9
2663,1436,9
2663,10652,7
2663,6183,9
2663,8763,5
2664,36,3
2664,318,8
2664,1302,8
2664,317,8
2664,502,8
2664,11358,9
2664,851,9
2664,2271,8
2664,2046,5
2664,5862,10
2664,7373,10
2664,312,10
2664,2120,10
2664,4644,10
2664,3863,9
2664,10345,9
2664,13226,9
2664,2752,7
2664,24,10
2664,9819,8
2666,9597,10
2666,5045,10
2666,11904,8
2666,6017,5
2666,1017,8
2666,7121,10
2666,5469,8
2666,605,10
2666,2438,10
2666,1281,8
2666,5011,10
2666,289,10
2666,1457,10
2666,4113,10
2666,4758,10
2666,793,9
2666,2332,10
2666,228,7
2666,7051,8
2666,5517,9
2666,5829,10
2666,1587,9
2666,707,8
2666,4221,10
2666,504,8
2666,3578,5
2666,3871,10
2666,3152,10
2666,1832,8
2666,388,10
2666,2975,8
2666,3236,9
2666,1425,7
2666,10209,8
2666,147,6
2666,10673,10
2666,4506,1
2666,3378,7
2666,595,10
2666,8874,9
2666,5024,4
2666,15983,9
2666,4939,10
2666,1739,10
2666,16524,9
2666,4420,9
2666,13626,8
2666,15427,8
2666,6809,9
2667,11279,6
2667,790,7
2667,2319,7
2667,4779,8
2667,1442,8
2667,4103,7
2667,1142,7
2667,2796,8
2667,44,8
2667,3525,8
2667,112,8
2667,1612,6
2667,253,6
2667,2156,7
2667,14296,5
2667,558,6
2667,1074,7
2667,317,8
2667,4184,7
2667,774,8
2667,7069,6
2667,78,8
2667,129,9
2667,1041,8
2667,786,9
2667,3276,8
2667,260,5
2667,756,8
2667,2709,8
2671,1285,6
2671,3803,7
2671,297,10
2671,9564,8
2671,12031,7
2671,3510,8
2671,1610,6
2671,3026,8
2671,854,10
2671,1290,9
2671,1473,9
2671,13824,8
2671,3511,9
2671,760,8
2671,7736,8
2671,7019,7
2671,2491,9
2671,593,9
2671,381,9
2671,1918,9
2671,3906,9
2671,5749,7
2671,11453,6
2671,704,8
2671,13221,9
2671,9827,10
2671,9527,8
2671,1710,7
2671,1926,10
2671,596,8
2671,1438,9
2671,15953,7
2671,13825,8
2671,10820,8
2671,12542,7
2671,1708,6
2671,10236,8
2671,17348,7
2671,2177,9
2671,351,8
2671,3713,8
2671,6936,10
2671,7157,6
2671,261,7
2671,1171,9
2671,7034,6
2671,7035,4
2671,7922,7
2671,10615,9
2671,4903,8
2671,6846,7
2671,4110,10
2671,12455,10
2672,6684,9
2672,16983,6
2672,820,10
2672,36,7
2672,1457,8
2672,7301,9
2672,3468,4
2672,1269,5
2672,6938,7
2672,3442,8
2672,2420,10
2672,3666,5
2672,6728,5
2672,6729,8
2672,2421,8
2672,833,8
2672,4876,7
2672,6695,7
2672,11060,6
2672,4111,5
2672,6704,7
2672,7306,8
2672,10548,5
2672,407,10
2672,3453,7
2672,900,8
2672,14,10
2672,5742,6
2672,127,8
2672,3954,3
2672,11855,4
2672,132,7
2672,2943,10
2672,2130,7
2672,6911,5
2672,13625,8
2672,6837,9
2672,259,10
2672,8758,8
2672,5142,5
2672,582,10
2672,14394,8
2672,7743,10
2672,300,8
2672,7042,9
2672,904,8
2672,4587,10
2672,8306,9
2672,8,1
2672,5779,8
2672,6461,7
2675,2957,8
2675,200,5
2675,1668,9
2675,14427,5
2675,4619,5
2675,4497,5
2675,2396,5
2675,16894,10
2675,5897,9
2675,2271,7
2675,5290,10
2675,727,5
2675,14423,5
2675,8880,7
2675,4833,7
2675,3926,7
2675,12953,7
2675,2976,10
2675,9273,10
2675,5227,7
2675,14120,8
2675,4069,8
2675,1463,10
2675,765,6
2675,6544,7
2675,3178,10
2675,3936,6
2677,9071,9
2677,10232,7
2677,1525,7
2677,10317,7
2677,6741,6
2677,6897,6
2677,9659,7
2677,11279,6
2677,748,9
2677,11904,9
2677,1156,7
2677,3584,10
2677,8448,7
2677,4196,9
2677,3922,8
2677,3470,8
2677,1288,4
2677,415,9
2677,3166,8
2677,2999,8
2677,1932,8
2677,7053,5
2677,13477,8
2677,3840,8
2677,9937,8
2677,819,7
2677,204,8
2677,13245,8
2677,13241,8
2677,6319,8
2677,4934,10
2677,4663,7
2677,1516,7
2677,8683,6
2677,963,10
2677,78,10
2677,2415,6
2677,366,8
2677,5804,8
2677,4055,10
2677,6580,8
2677,6404,8
2677,599,10
2677,12291,9
2677,1640,8
2677,6186,10
2677,3692,8
2677,7388,8
2677,2534,10
2677,14689,9
2677,5059,7
2677,1890,9
2677,6520,9
2677,14,10
2677,611,6
2677,7294,7
2677,9074,6
2677,4830,10
2677,54,10
2677,9800,9
2677,285,7
2677,9646,6
2677,12653,6
2677,3585,8
2677,14185,9
2677,5401,9
2677,15648,8
2677,132,8
2677,1871,7
2677,3953,8
2677,4989,10
2677,1835,9
2677,4708,10
2677,168,10
2677,762,8
2677,652,7
2677,2274,10
2677,5698,6
2677,2275,10
2677,13249,9
2677,4381,6
2677,1026,10
2677,3426,5
2677,2786,6
2677,13254,9
2677,750,8
2677,3837,10
2677,3790,8
2677,8149,7
2677,12322,6
2677,8536,7
2677,16193,5
2677,15696,6
2677,13105,8
2677,1806,7
2677,1188,7
2677,1529,7
2677,11153,5
2677,6587,7
2677,13231,9
2677,1386,6
2677,3813,5
2677,15712,8
2677,13237,8
2677,1884,10
2679,618,7
2679,14750,6
2679,228,9
2679,438,6
2679,928,8
2679,1182,7
2679,5532,7
2679,5531,8
2679,6921,8
2679,15446,9
2679,2809,9
2679,707,7
2679,1414,8
2679,4663,9
2679,2186,7
2679,14653,7
2679,2640,7
2679,1803,9
2679,1908,9
2679,388,7
2679,3480,8
2679,129,8
2679,6478,7
2679,10564,8
2679,1766,10
2679,16001,9
2679,12479,8
2679,14982,8
2679,6483,6
2679,6100,6
2679,7455,9
2679,6851,8
2679,15600,6
2679,3376,9
2679,1053,8
2679,5443,9
2679,11772,7
2679,10868,5
2679,17245,7
2683,58,7
2683,12915,5
2683,10337,6
2683,14196,7
2683,10524,7
2683,3488,7
2683,3284,8
2683,5743,8
2683,1492,7
2683,1834,7
2683,825,8
2683,507,8
2683,13533,8
2683,6173,6
2683,13639,5
2683,532,8
2683,1059,8
2683,869,8
2683,3427,8
2683,7230,4
2683,10451,7
2685,14602,5
2685,4300,7
2685,1762,9
2685,1458,9
2685,583,8
2685,5807,7
2685,6839,7
2685,13336,7
2685,7132,5
2685,6423,7
2685,1289,5
2685,17305,5
2685,744,8
2685,268,5
2685,1669,5
2685,502,3
2685,4184,7
2685,4544,5
2685,9777,9
2685,14575,9
2685,11776,9
2685,12772,3
2685,2592,9
2685,8444,6
2685,5423,5
2685,9661,5
2685,2178,5
2685,6468,5
2685,6332,5
2685,9859,5
2685,4789,5
2685,1482,5
2685,2616,5
2685,2662,5
2685,3903,5
2685,8211,5
2685,1535,10
2685,12953,5
2685,13310,9
2685,8847,8
2685,5180,8
2685,2099,9
2685,2930,4
2685,11395,8
2685,7534,5
2685,13975,5
2685,5899,5
2685,5607,5
2685,7611,5
2685,12676,5
2685,556,8
2685,12345,8
2685,11770,5
2685,1160,8
2685,8023,6
2685,1837,4
2685,880,8
2685,1844,4
2685,7775,7
2685,6143,9
2685,6142,9
2685,8950,5
2685,10990,8
2685,5625,7
2685,12544,8
2685,8091,8
2685,2070,8
2688,16551,9
2688,10496,8
2688,2184,9
2688,4685,8
2688,2332,7
2688,5515,10
2688,7279,9
2688,2613,6
2688,9776,6
2688,1480,7
2688,2664,9
2688,243,8
2688,7198,8
2688,2851,5
2688,1490,9
2688,10381,9
2688,9902,5
2688,16567,8
2688,12662,9
2688,10069,8
2688,571,7
2688,17219,8
2688,4249,6
2688,4248,10
2688,15155,10
2688,644,6
2688,6295,7
2688,5229,9
2688,602,9
2700,10648,10
2700,594,10
2700,6224,10
2700,2520,10
2700,1932,10
2700,1047,10
2700,6998,6
2700,9275,9
2700,9315,10
2700,1199,8
2700,3737,10
2700,4498,8
2700,10663,7
2700,7610,10
2700,4504,10
2700,1203,10
2700,10560,10
2700,2046,9
2700,1914,8
2700,1315,10
2700,2640,10
2700,5518,8
2700,388,10
2700,3575,7
2700,10173,9
2700,4443,8
2700,3639,10
2700,80,10
2700,3022,10
2700,7021,10
2700,7020,10
2700,9295,9
2700,9301,6
2700,6455,10
2700,2777,10
2700,3449,9
2700,10662,4
2700,10564,10
2700,4338,10
2700,10605,10
2700,81,6
2700,4612,10
2700,7579,10
2700,5098,7
2700,5023,5
2700,259,8
2700,10649,4
2700,7361,8
2700,8854,10
2700,3751,10
2700,10652,10
2700,10664,8
2700,799,10
2700,10618,7
2700,1131,6
2700,56,8
2700,10661,9
2700,235,10
2701,13807,7
2701,539,7
2701,12703,7
2701,643,7
2701,2315,8
2701,355,10
2701,354,5
2701,1553,8
2701,536,7
2701,14,7
2701,2158,7
2701,53,9
2701,10204,7
2701,7719,7
2701,525,4
2701,11858,8
2701,2104,6
2701,3638,8
2701,1643,9
2701,2255,9
2704,7551,6
2704,8960,7
2704,10,9
2704,7609,9
2704,7469,9
2704,2944,10
2704,3660,7
2704,7006,8
2704,6580,6
2704,1911,7
2704,3448,8
2704,10575,8
2704,9962,8
2704,1426,9
2704,324,9
2704,2802,9
2704,2564,9
2704,5075,9
2704,4169,9
2704,4852,10
2706,1234,7
2706,594,10
2706,74,9
2706,16799,9
2706,329,10
2706,854,10
2706,2876,8
2706,112,10
2706,816,10
2706,1518,9
2706,4033,5
2706,2629,5
2706,8853,8
2706,6582,8
2706,15013,9
2706,608,8
2706,611,7
2706,997,8
2706,3890,10
2706,12262,6
2706,4672,7
2706,11672,8
2706,595,7
2706,6111,9
2706,17141,9
2706,5689,8
2706,1955,10
2706,4788,9
2706,9099,9
2706,13657,10
2706,14291,8
2706,12413,7
2706,5002,9
2706,1389,7
2706,7008,5
2707,2184,9
2707,4999,9
2707,3621,8
2707,1847,8
2707,2619,10
2707,5722,10
2707,5979,10
2707,2389,9
2707,16190,10
2707,2131,10
2707,8600,10
2707,5932,8
2707,632,8
2707,12651,5
2707,5223,10
2707,8647,9
2707,11972,8
2707,1587,10
2707,1669,9
2707,469,6
2707,942,10
2707,16223,9
2707,7083,9
2707,10829,9
2707,8078,9
2707,499,9
2707,16601,10
2707,3251,10
2707,5390,10
2707,4083,9
2707,4544,9
2707,1195,9
2707,1647,9
2707,2629,9
2707,4082,9
2707,642,10
2707,1173,10
2707,8584,10
2707,5364,10
2707,5363,10
2707,3213,9
2707,11759,10
2707,39,10
2707,12950,10
2707,15622,7
2707,5992,10
2707,9426,8
2707,11027,10
2707,15501,10
2707,7262,10
2707,10107,8
2707,8210,10
2707,8253,9
2707,2616,8
2707,2974,10
2707,2864,9
2707,8209,9
2707,13548,9
2707,4832,10
2707,3637,9
2707,9526,9
2707,797,10
2707,2002,10
2707,10209,10
2707,4489,10
2707,3950,8
2707,6477,10
2707,12663,10
2707,893,10
2707,3415,10
2707,3620,8
2707,16532,10
2707,894,10
2707,5790,10
2707,11981,10
2707,8924,8
2707,2330,9
2707,9066,9
2707,5607,9
2707,1766,8
2707,6092,9
2707,8207,8
2707,9081,9
2707,68,10
2707,16822,10
2707,4151,9
2707,3376,8
2707,14618,9
2707,16098,10
2709,15594,8
2709,74,8
2709,144,6
2709,3050,10
2709,7043,8
2709,12822,7
2709,3555,6
2709,394,7
2709,1065,5
2709,7858,9
2709,2947,6
2709,575,7
2709,12940,7
2709,253,6
2709,2156,9
2709,2721,6
2709,774,10
2709,349,5
2709,429,7
2709,2035,8
2709,794,6
2709,2043,7
2709,2470,7
2709,15189,7
2709,3675,7
2709,765,8
2709,6479,6
2709,6482,6
2711,1377,8
2711,2492,8
2711,7340,8
2711,3429,7
2711,13438,8
2711,7713,8
2711,5268,7
2711,12682,10
2711,2902,7
2711,13234,8
2711,7654,8
2711,407,9
2711,4490,7
2711,1981,9
2711,14104,5
2711,4440,8
2711,13074,8
2711,7086,8
2711,4571,7
2711,5767,7
2711,4180,7
2711,12708,7
2711,8307,7
2711,7100,8
2711,6200,7
2711,8158,8
2711,15311,8
2711,11319,8
2711,7780,8
2711,3191,8
2711,13709,8
2711,1701,10
2711,3107,10
2711,16168,7
2711,16161,9
2711,14470,7
2713,14346,10
2713,13537,10
2713,5702,10
2713,10101,10
2713,6327,10
2713,14577,10
2713,2438,10
2713,1281,10
2713,15440,10
2713,3285,10
2713,2332,10
2713,228,10
2713,1500,10
2713,16619,10
2713,17233,10
2713,5541,10
2713,809,10
2713,648,10
2713,6097,10
2713,7253,10
2713,3875,10
2713,1256,10
2713,834,10
2713,9275,10
2713,4585,10
2713,706,10
2713,14371,10
2713,12674,5
2713,3931,10
2713,10663,10
2713,10437,10
2713,10708,10
2713,4504,10
2713,4163,10
2713,10601,10
2713,3735,10
2713,6886,10
2713,1965,10
2713,10400,10
2713,8197,10
2713,3448,10
2713,900,10
2713,12709,3
2713,374,10
2713,8167,10
2713,3564,10
2713,1271,7
2713,429,10
2713,608,10
2713,4360,10
2713,1315,5
2713,2640,10
2713,7294,10
2713,11912,10
2713,9287,10
2713,4557,5
2713,4058,9
2713,5772,9
2713,2145,1
2713,13926,10
2713,9295,10
2713,6245,10
2713,6390,10
2713,9301,10
2713,5448,10
2713,6107,10
2713,6875,10
2713,14274,10
2713,314,10
2713,5185,10
2713,8685,10
2713,15593,10
2713,10565,10
2713,4503,10
2713,4495,10
2713,4340,10
2713,2660,10
2713,10153,10
2713,6961,9
2713,548,10
2713,4476,10
2713,7389,10
2713,14071,10
2713,5610,7
2713,13481,10
2713,17326,10
2713,5739,10
2713,12479,10
2713,4234,10
2713,3322,10
2713,5813,10
2713,5021,10
2713,7363,10
2713,7361,10
2713,16447,10
2713,3210,10
2713,6483,10
2713,5561,10
2713,2638,10
2713,2637,10
2713,15729,10
2713,9263,10
2713,4052,10
2713,5571,10
2713,7963,10
2713,7459,10
2713,14617,10
2713,3736,10
2713,1564,10
2713,3757,10
2713,10552,10
2713,1131,6
2713,9666,10
2713,8306,10
2713,1385,8
2713,9505,10
2717,5215,9
2717,15917,8
2717,13755,9
2717,12389,9
2717,2499,9
2717,15258,9
2717,151,5
2717,7853,9
2717,11605,8
2717,6222,9
2717,1665,10
2717,9944,9
2717,12369,9
2717,15069,9
2717,11541,9
2717,11502,9
2717,630,9
2717,16111,10
2717,11617,3
2717,2619,9
2717,8848,9
2717,5979,7
2717,5172,7
2717,8122,9
2717,5124,8
2717,12630,8
2717,3535,8
2717,499,7
2717,13346,8
2717,10040,8
2717,11009,8
2717,3055,8
2717,16778,8
2717,11011,9
2717,16172,8
2717,8510,8
2717,2498,6
2717,3978,6
2717,11419,7
2717,2955,9
2717,7148,9
2717,11759,8
2717,11680,9
2717,11604,8
2717,2710,9
2717,15238,8
2717,7534,7
2717,1437,7
2717,3980,9
2717,1136,9
2717,7161,7
2717,15369,8
2717,12660,9
2717,4659,7
2717,1564,8
2717,6061,9
2717,10288,9
2717,12645,8
2717,16754,8
2717,13230,5
2717,2172,5
2717,753,10
2717,6472,8
2719,2486,6
2719,6623,9
2719,16623,7
2719,15256,8
2719,44,9
2719,16565,7
2719,9722,6
2719,1558,7
2719,1169,9
2719,643,6
2719,484,9
2719,467,9
2719,5917,8
2719,10181,6
2719,3792,8
2719,17014,8
2719,1176,8
2719,2271,9
2719,1052,8
2719,6129,4
2719,1926,4
2719,99,8
2719,182,8
2719,368,7
2719,6631,8
2719,3054,6
2719,8933,4
