user,item,accessed
2486,669,1
2486,1018,1
2486,1574,1
2486,356,1
2486,11753,1
2486,3376,1
2486,1739,1
2486,10989,1
2486,11598,1
2486,13197,1
2486,9192,1
2486,2003,1
2486,6421,1
2486,6183,1
2486,14103,1
2486,6914,1
2486,5923,1
2486,261,1
2486,1187,1
2486,13230,1
2486,13547,1
2486,16219,1
2486,11860,1
2486,2075,1
2486,6382,1
2486,4905,1
2486,7922,1
2486,6493,1
2486,3296,1
2486,11499,1
2486,696,1
2486,13199,1
2486,16275,1
2487,1394,1
2487,7121,1
2487,6823,1
2487,9163,1
2487,7951,1
2487,5536,1
2487,1388,1
2487,5026,1
2487,7752,1
2487,7740,1
2487,7742,1
2487,7741,1
2487,14300,1
2487,13002,1
2487,25,1
2487,1141,1
2487,3868,1
2487,3869,1
2487,8748,1
2487,3603,1
2487,12891,1
2487,7934,1
2487,11720,1
2487,4125,1
2487,7958,1
2487,7104,1
2487,15799,1
2487,16348,1
2487,7936,1
2487,7935,1
2488,1502,1
2488,14634,1
2488,2084,1
2488,9870,1
2488,9686,1
2488,227,1
2488,10586,1
2488,14615,1
2488,3381,1
2488,4962,1
2488,15653,1
2488,11099,1
2488,7111,1
2488,2722,1
2488,14000,1
2488,5385,1
2488,8640,1
2488,75,1
2488,2382,1
2488,3849,1
2488,3688,1
2488,9027,1
2488,972,1
2488,4155,1
2488,11325,1
2488,10729,1
2488,2884,1
2488,4565,1
2488,228,1
2488,107,1
2488,13102,1
2488,7844,1
2488,3788,1
2488,9658,1
2488,7843,1
2488,9499,1
2488,14261,1
2488,8897,1
2488,3772,1
2488,3266,1
2488,15755,1
2488,610,1
2488,9335,1
2488,2280,1
2488,1034,1
2488,16236,1
2488,13972,1
2488,8371,1
2488,4810,1
2488,5532,1
2488,5530,1
2488,2453,1
2488,809,1
2488,4286,1
2488,1519,1
2488,14146,1
2488,2282,1
2488,13914,1
2488,7816,1
2488,291,1
2488,1481,1
2488,15589,1
2488,7306,1
2488,7289,1
2488,13046,1
2488,7721,1
2488,7725,1
2488,7731,1
2488,1602,1
2488,15603,1
2488,4184,1
2488,2982,1
2488,407,1
2488,120,1
2488,1630,1
2488,5396,1
2488,11366,1
2488,5503,1
2488,15202,1
2488,97,1
2488,8078,1
2488,12674,1
2488,537,1
2488,13278,1
2488,5895,1
2488,499,1
2488,5763,1
2488,7284,1
2488,4083,1
2488,1988,1
2488,1195,1
2488,10394,1
2488,3705,1
2488,1647,1
2488,1489,1
2488,11883,1
2488,15702,1
2488,2897,1
2488,327,1
2488,2816,1
2488,9719,1
2488,1853,1
2488,7742,1
2488,15299,1
2488,15397,1
2488,7741,1
2488,7032,1
2488,8574,1
2488,3856,1
2488,4217,1
2488,11870,1
2488,2575,1
2488,13380,1
2488,11733,1
2488,14724,1
2488,1272,1
2488,3448,1
2488,536,1
2488,25,1
2488,4,1
2488,967,1
2488,9248,1
2488,5897,1
2488,12796,1
2488,5059,1
2488,10509,1
2488,5660,1
2488,375,1
2488,5219,1
2488,6215,1
2488,3539,1
2488,1568,1
2488,388,1
2488,15,1
2488,8656,1
2488,5520,1
2488,11969,1
2488,1052,1
2488,8591,1
2488,8540,1
2488,2090,1
2488,8720,1
2488,4833,1
2488,130,1
2488,4832,1
2488,10995,1
2488,8706,1
2488,2399,1
2488,15990,1
2488,3975,1
2488,3822,1
2488,14250,1
2488,14430,1
2488,9994,1
2488,132,1
2488,1728,1
2488,14088,1
2488,14263,1
2488,5369,1
2488,12510,1
2488,9610,1
2488,15588,1
2488,7651,1
2488,4136,1
2488,8979,1
2488,4611,1
2488,10565,1
2488,8018,1
2488,1216,1
2488,5494,1
2488,2314,1
2488,3365,1
2488,1703,1
2488,9020,1
2488,5611,1
2488,3863,1
2488,14459,1
2488,570,1
2488,1136,1
2488,16875,1
2488,2983,1
2488,2038,1
2488,4214,1
2488,64,1
2488,3125,1
2488,3860,1
2488,7782,1
2488,5708,1
2488,1160,1
2488,8478,1
2488,12383,1
2488,6190,1
2488,7242,1
2488,4750,1
2488,5464,1
2488,2795,1
2488,7007,1
2488,10130,1
2488,10285,1
2488,1867,1
2488,1739,1
2488,2233,1
2488,3943,1
2488,15368,1
2488,8348,1
2488,3622,1
2488,2165,1
2488,14075,1
2488,8298,1
2488,4125,1
2488,8581,1
2488,4790,1
2488,2778,1
2488,1592,1
2488,13329,1
2488,14645,1
2488,9314,1
2488,8816,1
2488,4525,1
2488,9418,1
2488,14594,1
2488,8801,1
2488,3375,1
2488,982,1
2488,7685,1
2488,7823,1
2488,7728,1
2488,3915,1
2489,4660,1
2489,594,1
2489,3922,1
2489,8081,1
2489,13080,1
2489,2087,1
2489,8060,1
2489,7131,1
2489,17305,1
2489,3264,1
2489,7084,1
2489,10956,1
2489,12327,1
2489,9633,1
2489,3954,1
2489,6332,1
2489,10108,1
2489,2231,1
2489,13582,1
2489,1340,1
2489,2151,1
2489,259,1
2489,16921,1
2489,3185,1
2489,9036,1
2489,12837,1
2489,6611,1
2489,8,1
2489,12523,1
2489,4852,1
2489,2326,1
2490,326,1
2490,1061,1
2490,11007,1
2490,15751,1
2490,7683,1
2490,11978,1
2490,11833,1
2490,227,1
2490,5998,1
2490,11155,1
2490,6017,1
2490,9470,1
2490,1165,1
2490,11476,1
2490,4457,1
2490,6965,1
2490,6717,1
2490,1729,1
2490,8640,1
2490,5702,1
2490,8633,1
2490,16513,1
2490,342,1
2490,10591,1
2490,14509,1
2490,14463,1
2490,10436,1
2490,11747,1
2490,16552,1
2490,10051,1
2490,7378,1
2490,10724,1
2490,4155,1
2490,11325,1
2490,13711,1
2490,4355,1
2490,9434,1
2490,13908,1
2490,11871,1
2490,17122,1
2490,782,1
2490,5536,1
2490,4665,1
2490,5840,1
2490,2087,1
2490,2332,1
2490,3226,1
2490,3525,1
2490,3299,1
2490,3764,1
2490,438,1
2490,15056,1
2490,701,1
2490,13751,1
2490,12560,1
2490,15055,1
2490,2322,1
2490,7849,1
2490,8594,1
2490,16142,1
2490,5979,1
2490,5741,1
2490,3229,1
2490,854,1
2490,3772,1
2490,7470,1
2490,489,1
2490,5770,1
2490,3266,1
2490,488,1
2490,1178,1
2490,109,1
2490,3809,1
2490,1233,1
2490,1500,1
2490,731,1
2490,5084,1
2490,3228,1
2490,15019,1
2490,1501,1
2490,2088,1
2490,2085,1
2490,1054,1
2490,13220,1
2490,7810,1
2490,13381,1
2490,3793,1
2490,1177,1
2490,3745,1
2490,12885,1
2490,3668,1
2490,3579,1
2490,9176,1
2490,4035,1
2490,4811,1
2490,7609,1
2490,6052,1
2490,7469,1
2490,8524,1
2490,13992,1
2490,12862,1
2490,6869,1
2490,15419,1
2490,5542,1
2490,2040,1
2490,9215,1
2490,1957,1
2490,645,1
2490,2944,1
2490,6998,1
2490,16113,1
2490,4747,1
2490,15332,1
2490,1133,1
2490,4171,1
2490,8989,1
2490,14560,1
2490,3086,1
2490,9189,1
2490,9678,1
2490,15989,1
2490,809,1
2490,598,1
2490,15313,1
2490,12481,1
2490,16698,1
2490,5124,1
2490,16557,1
2490,11312,1
2490,11697,1
2490,1481,1
2490,10730,1
2490,11685,1
2490,12117,1
2490,4379,1
2490,7270,1
2490,13909,1
2490,11202,1
2490,10426,1
2490,8001,1
2490,9116,1
2490,3968,1
2490,7840,1
2490,9111,1
2490,16195,1
2490,7014,1
2490,17144,1
2490,5277,1
2490,1603,1
2490,16733,1
2490,1985,1
2490,15394,1
2490,17097,1
2490,14388,1
2490,1669,1
2490,3738,1
2490,14932,1
2490,10998,1
2490,2186,1
2490,1199,1
2490,1011,1
2490,416,1
2490,3465,1
2490,1864,1
2490,10202,1
2490,6368,1
2490,15948,1
2490,14502,1
2490,97,1
2490,11233,1
2490,5838,1
2490,11082,1
2490,2749,1
2490,2871,1
2490,3514,1
2490,5434,1
2490,5763,1
2490,8369,1
2490,15903,1
2490,10230,1
2490,4694,1
2490,3251,1
2490,2021,1
2490,8724,1
2490,1459,1
2490,6213,1
2490,4498,1
2490,8519,1
2490,6790,1
2490,7850,1
2490,2801,1
2490,3070,1
2490,538,1
2490,9274,1
2490,4583,1
2490,3967,1
2490,8266,1
2490,7641,1
2490,1503,1
2490,4606,1
2490,3653,1
2490,5938,1
2490,12784,1
2490,6020,1
2490,10171,1
2490,2800,1
2490,5399,1
2490,1263,1
2490,9139,1
2490,978,1
2490,501,1
2490,4946,1
2490,527,1
2490,993,1
2490,6630,1
2490,10722,1
2490,10654,1
2490,327,1
2490,4279,1
2490,1480,1
2490,3856,1
2490,4848,1
2490,1278,1
2490,7886,1
2490,6059,1
2490,7610,1
2490,4364,1
2490,8196,1
2490,2396,1
2490,14723,1
2490,14724,1
2490,3590,1
2490,7365,1
2490,3598,1
2490,7364,1
2490,8276,1
2490,12076,1
2490,10038,1
2490,642,1
2490,3735,1
2490,243,1
2490,504,1
2490,8311,1
2490,1888,1
2490,5258,1
2490,574,1
2490,6175,1
2490,10637,1
2490,478,1
2490,9885,1
2490,4475,1
2490,1911,1
2490,1640,1
2490,536,1
2490,3453,1
2490,4268,1
2490,1959,1
2490,11077,1
2490,1405,1
2490,798,1
2490,229,1
2490,1304,1
2490,5551,1
2490,9630,1
2490,5150,1
2490,5831,1
2490,976,1
2490,16339,1
2490,7033,1
2490,967,1
2490,1203,1
2490,177,1
2490,14299,1
2490,16846,1
2490,2658,1
2490,15816,1
2490,5569,1
2490,1658,1
2490,2568,1
2490,3472,1
2490,16355,1
2490,14,1
2490,11401,1
2490,8780,1
2490,10509,1
2490,14742,1
2490,6665,1
2490,13498,1
2490,6249,1
2490,11970,1
2490,1862,1
2490,15074,1
2490,5686,1
2490,10560,1
2490,15640,1
2490,3315,1
2490,8964,1
2490,8463,1
2490,16446,1
2490,11893,1
2490,408,1
2490,428,1
2490,429,1
2490,2293,1
2490,4070,1
2490,7419,1
2490,608,1
2490,5849,1
2490,1550,1
2490,5859,1
2490,4161,1
2490,6055,1
2490,2387,1
2490,611,1
2490,1315,1
2490,2687,1
2490,727,1
2490,6883,1
2490,5656,1
2490,59,1
2490,4763,1
2490,2640,1
2490,997,1
2490,1568,1
2490,3695,1
2490,1823,1
2490,8056,1
2490,60,1
2490,3298,1
2490,2556,1
2490,1908,1
2490,8857,1
2490,7688,1
2490,128,1
2490,544,1
2490,7010,1
2490,10299,1
2490,15436,1
2490,8997,1
2490,13389,1
2490,14664,1
2490,9310,1
2490,4842,1
2490,2138,1
2490,3143,1
2490,7426,1
2490,3940,1
2490,10435,1
2490,8814,1
2490,399,1
2490,15036,1
2490,4406,1
2490,2090,1
2490,8863,1
2490,10539,1
2490,2616,1
2490,8895,1
2490,459,1
2490,2399,1
2490,7263,1
2490,3628,1
2490,2797,1
2490,2662,1
2490,2661,1
2490,3903,1
2490,8212,1
2490,8211,1
2490,5360,1
2490,12041,1
2490,3237,1
2490,9886,1
2490,2842,1
2490,7288,1
2490,15815,1
2490,7266,1
2490,286,1
2490,12343,1
2490,17312,1
2490,10193,1
2490,8208,1
2490,10210,1
2490,2002,1
2490,10209,1
2490,17316,1
2490,14092,1
2490,13926,1
2490,8205,1
2490,1070,1
2490,920,1
2490,5350,1
2490,5734,1
2490,13371,1
2490,4951,1
2490,1722,1
2490,3623,1
2490,9175,1
2490,5369,1
2490,12654,1
2490,1072,1
2490,17279,1
2490,3302,1
2490,14211,1
2490,1582,1
2490,8781,1
2490,12262,1
2490,9273,1
2490,7997,1
2490,5943,1
2490,957,1
2490,8400,1
2490,1267,1
2490,8528,1
2490,7809,1
2490,3503,1
2490,6875,1
2490,1581,1
2490,14085,1
2490,8308,1
2490,1356,1
2490,2141,1
2490,15885,1
2490,990,1
2490,314,1
2490,212,1
2490,3475,1
2490,5678,1
2490,4508,1
2490,1416,1
2490,1113,1
2490,2218,1
2490,2217,1
2490,4741,1
2490,2692,1
2490,5358,1
2490,1426,1
2490,5185,1
2490,1355,1
2490,1419,1
2490,16454,1
2490,11244,1
2490,4569,1
2490,6459,1
2490,6455,1
2490,6456,1
2490,2729,1
2490,8121,1
2490,984,1
2490,3950,1
2490,13716,1
2490,11744,1
2490,14535,1
2490,2850,1
2490,6536,1
2490,2485,1
2490,11085,1
2490,9867,1
2490,16262,1
2490,8278,1
2490,8113,1
2490,12956,1
2490,13549,1
2490,4340,1
2490,2659,1
2490,9889,1
2490,2943,1
2490,1755,1
2490,263,1
2490,3814,1
2490,3853,1
2490,1799,1
2490,13430,1
2490,12475,1
2490,6027,1
2490,8696,1
2490,10564,1
2490,2130,1
2490,1316,1
2490,4840,1
2490,1340,1
2490,532,1
2490,3852,1
2490,9440,1
2490,1702,1
2490,548,1
2490,3402,1
2490,5894,1
2490,15189,1
2490,949,1
2490,10067,1
2490,7233,1
2490,3781,1
2490,16886,1
2490,5267,1
2490,15880,1
2490,9298,1
2490,1260,1
2490,4545,1
2490,4338,1
2490,3057,1
2490,3675,1
2490,3547,1
2490,20,1
2490,2042,1
2490,3748,1
2490,63,1
2490,15760,1
2490,7143,1
2490,2627,1
2490,3001,1
2490,11414,1
2490,4699,1
2490,14515,1
2490,3529,1
2490,10192,1
2490,2330,1
2490,2748,1
2490,13975,1
2490,5899,1
2490,9066,1
2490,5607,1
2490,7611,1
2490,13980,1
2490,12676,1
2490,10177,1
2490,12531,1
2490,1766,1
2490,6092,1
2490,7634,1
2490,4938,1
2490,7243,1
2490,1706,1
2490,1335,1
2490,807,1
2490,76,1
2490,6111,1
2490,9611,1
2490,6028,1
2490,2979,1
2490,4627,1
2490,2564,1
2490,3125,1
2490,16728,1
2490,6108,1
2490,6499,1
2490,15728,1
2490,3210,1
2490,9289,1
2490,2638,1
2490,2929,1
2490,8478,1
2490,11112,1
2490,13027,1
2490,5816,1
2490,4181,1
2490,14291,1
2490,8758,1
2490,12465,1
2490,8193,1
2490,8269,1
2490,2179,1
2490,791,1
2490,13045,1
2490,10273,1
2490,6407,1
2490,8852,1
2490,5075,1
2490,49,1
2490,1906,1
2490,16349,1
2490,11029,1
2490,12444,1
2490,11438,1
2490,2140,1
2490,2236,1
2490,5106,1
2490,3376,1
2490,1869,1
2490,1053,1
2490,4572,1
2490,473,1
2490,3622,1
2490,1421,1
2490,16078,1
2490,11579,1
2490,12412,1
2490,16669,1
2490,14777,1
2490,7138,1
2490,5184,1
2490,270,1
2490,56,1
2490,1551,1
2490,492,1
2490,2519,1
2490,12689,1
2490,32,1
2490,16962,1
2490,2808,1
2490,16457,1
2490,141,1
2490,7112,1
2490,8408,1
2490,15662,1
2490,2682,1
2490,8957,1
2490,9318,1
2490,603,1
2490,1006,1
2490,2436,1
2490,4745,1
2490,4744,1
2490,8590,1
2490,14859,1
2490,14549,1
2490,3635,1
2490,5512,1
2490,14153,1
2490,10645,1
2490,922,1
2490,13003,1
2490,4734,1
2490,9481,1
2490,5590,1
2490,10598,1
2490,13764,1
2490,9065,1
2490,3150,1
2490,13097,1
2490,2645,1
2490,14544,1
2490,8,1
2490,12897,1
2490,15766,1
2490,11891,1
2490,6842,1
2490,15730,1
2490,2462,1
2490,11436,1
2490,4851,1
2490,1495,1
2490,1805,1
2490,5725,1
2490,12941,1
2490,16810,1
2490,15161,1
2490,3823,1
2490,1379,1
2490,13573,1
2490,12986,1
2490,5543,1
2490,1375,1
2490,11689,1
2490,6865,1
2490,143,1
2490,15554,1
2490,6806,1
2490,6805,1
2490,3155,1
2490,14411,1
2490,7384,1
2490,764,1
2490,10010,1
2490,3977,1
2490,5145,1
2490,6800,1
2490,7383,1
2490,2691,1
2490,1960,1
2490,1008,1
2490,6807,1
2490,1562,1
2490,15072,1
2490,15222,1
2490,11898,1
2491,3758,1
2491,4047,1
2491,225,1
2491,9750,1
2491,923,1
2491,1657,1
2491,2483,1
2491,74,1
2491,16667,1
2491,369,1
2491,11099,1
2491,839,1
2491,4547,1
2491,2115,1
2491,12129,1
2491,12643,1
2491,10213,1
2491,2184,1
2491,2096,1
2491,2746,1
2491,1570,1
2491,1595,1
2491,1130,1
2491,3684,1
2491,2902,1
2491,3285,1
2491,107,1
2491,44,1
2491,12808,1
2491,2322,1
2491,8594,1
2491,329,1
2491,4344,1
2491,3229,1
2491,1289,1
2491,8716,1
2491,330,1
2491,7861,1
2491,109,1
2491,549,1
2491,610,1
2491,10267,1
2491,2280,1
2491,3214,1
2491,8692,1
2491,2793,1
2491,3326,1
2491,516,1
2491,5321,1
2491,5517,1
2491,3994,1
2491,1054,1
2491,13220,1
2491,13786,1
2491,13862,1
2491,4089,1
2491,17314,1
2491,2984,1
2491,2089,1
2491,2618,1
2491,648,1
2491,15683,1
2491,7245,1
2491,7244,1
2491,115,1
2491,1481,1
2491,12117,1
2491,6554,1
2491,11613,1
2491,6636,1
2491,1554,1
2491,4162,1
2491,7270,1
2491,3445,1
2491,11247,1
2491,11709,1
2491,8715,1
2491,14918,1
2491,8631,1
2491,9638,1
2491,7721,1
2491,11220,1
2491,17260,1
2491,3546,1
2491,13442,1
2491,320,1
2491,2982,1
2491,6147,1
2491,15197,1
2491,7279,1
2491,3514,1
2491,3577,1
2491,8722,1
2491,538,1
2491,8219,1
2491,15642,1
2491,8265,1
2491,1489,1
2491,12392,1
2491,978,1
2491,4946,1
2491,993,1
2491,3611,1
2491,1238,1
2491,2995,1
2491,322,1
2491,21,1
2491,70,1
2491,15837,1
2491,1769,1
2491,17084,1
2491,642,1
2491,504,1
2491,14485,1
2491,1888,1
2491,2610,1
2491,1640,1
2491,536,1
2491,6582,1
2491,1206,1
2491,5551,1
2491,13019,1
2491,25,1
2491,1022,1
2491,967,1
2491,177,1
2491,14,1
2491,10944,1
2491,374,1
2491,8964,1
2491,526,1
2491,16122,1
2491,2592,1
2491,608,1
2491,4161,1
2491,10584,1
2491,611,1
2491,1315,1
2491,126,1
2491,8028,1
2491,1834,1
2491,3640,1
2491,995,1
2491,997,1
2491,1464,1
2491,1832,1
2491,9745,1
2491,5837,1
2491,1292,1
2491,12609,1
2491,5638,1
2491,210,1
2491,15970,1
2491,2694,1
2491,3826,1
2491,7770,1
2491,8690,1
2491,1953,1
2491,3131,1
2491,3139,1
2491,10107,1
2491,14852,1
2491,15025,1
2491,2864,1
2491,11424,1
2491,2685,1
2491,4586,1
2491,4443,1
2491,2609,1
2491,9836,1
2491,5614,1
2491,3822,1
2491,5602,1
2491,6551,1
2491,7350,1
2491,8332,1
2491,167,1
2491,13639,1
2491,14164,1
2491,1356,1
2491,10069,1
2491,5678,1
2491,14688,1
2491,4653,1
2491,1790,1
2491,525,1
2491,2741,1
2491,1216,1
2491,5640,1
2491,2163,1
2491,2916,1
2491,1268,1
2491,3632,1
2491,2915,1
2491,5067,1
2491,7635,1
2491,8215,1
2491,8611,1
2491,1048,1
2491,762,1
2491,1702,1
2491,323,1
2491,3755,1
2491,10532,1
2491,5894,1
2491,8214,1
2491,1703,1
2491,3610,1
2491,949,1
2491,8422,1
2491,4545,1
2491,5632,1
2491,11458,1
2491,2755,1
2491,1335,1
2491,4621,1
2491,136,1
2491,2006,1
2491,1894,1
2491,3553,1
2491,11192,1
2491,7782,1
2491,784,1
2491,15870,1
2491,295,1
2491,7862,1
2491,2045,1
2491,12405,1
2491,49,1
2491,1906,1
2491,4183,1
2491,4558,1
2491,2727,1
2491,6219,1
2491,4134,1
2491,7587,1
2491,12148,1
2491,1244,1
2491,13876,1
2491,6016,1
2491,2003,1
2491,16469,1
2491,3572,1
2491,17243,1
2491,12538,1
2491,2682,1
2491,5997,1
2491,11878,1
2491,6295,1
2491,15136,1
2491,14159,1
2491,4607,1
2491,14467,1
2492,1843,1
2492,1027,1
2492,3683,1
2492,7318,1
2492,281,1
2492,17046,1
2492,12154,1
2492,329,1
2492,1290,1
2492,5605,1
2492,6121,1
2492,1481,1
2492,5887,1
2492,4694,1
2492,375,1
2492,4121,1
2492,8837,1
2492,3877,1
2492,7389,1
2492,3407,1
2492,2727,1
2492,7633,1
2492,5989,1
2492,1716,1
2492,908,1
2492,5415,1
2492,56,1
2492,5888,1
2492,8,1
2492,9577,1
2493,1394,1
2493,1457,1
2493,1814,1
2493,12312,1
2493,3579,1
2493,716,1
2493,13500,1
2493,291,1
2493,8191,1
2493,7367,1
2493,7031,1
2493,21,1
2493,8766,1
2493,2243,1
2493,2695,1
2493,5377,1
2493,6875,1
2493,3501,1
2493,1419,1
2493,649,1
2493,1084,1
2493,13734,1
2493,1309,1
2494,5125,1
2494,674,1
2494,14190,1
2494,770,1
2494,1281,1
2494,2251,1
2494,2093,1
2494,1504,1
2494,2087,1
2494,13441,1
2494,354,1
2494,78,1
2494,1191,1
2494,900,1
2494,4274,1
2494,8092,1
2494,3243,1
2494,1245,1
2494,10739,1
2494,12631,1
2494,3244,1
2494,8,1
2494,1724,1
2494,348,1
2494,8221,1
2495,6989,1
2495,1747,1
2495,4867,1
2495,16042,1
2495,2964,1
2495,3123,1
2495,14108,1
2495,13391,1
2495,6506,1
2495,17097,1
2495,963,1
2495,14813,1
2495,745,1
2495,5804,1
2495,5059,1
2495,8690,1
2495,2340,1
2495,8240,1
2495,8,1
2495,1724,1
2495,3784,1
2495,15497,1
2496,15221,1
2496,304,1
2496,9654,1
2496,2499,1
2496,10235,1
2496,16089,1
2496,12320,1
2496,11502,1
2496,2014,1
2496,3769,1
2496,1116,1
2496,5207,1
2496,14021,1
2496,7979,1
2496,4076,1
2496,2329,1
2496,15827,1
2496,3468,1
2496,10751,1
2496,9433,1
2496,10084,1
2496,648,1
2496,806,1
2496,3099,1
2496,3472,1
2496,3650,1
2496,2591,1
2496,9201,1
2496,5033,1
2496,8547,1
2496,11524,1
2496,6882,1
2496,10347,1
2496,6159,1
2496,14720,1
2496,15664,1
2496,10221,1
2496,5750,1
2496,9563,1
2496,15213,1
2496,13045,1
2496,15416,1
2496,2249,1
2496,1764,1
2496,11679,1
2496,4222,1
2496,11632,1
2496,5756,1
2496,16252,1
2496,4701,1
2496,56,1
2496,7524,1
2496,1171,1
2496,4516,1
2496,8802,1
2496,12162,1
2496,2596,1
2496,13448,1
2496,3433,1
2496,6799,1
2496,2594,1
2496,9577,1
2497,789,1
2497,1117,1
2497,3468,1
2497,4925,1
2497,516,1
2497,110,1
2497,2475,1
2497,17095,1
2497,1443,1
2497,3407,1
2497,807,1
2497,234,1
2497,6219,1
2497,13626,1
2497,671,1
2497,15208,1
2497,8,1
2497,235,1
2497,15326,1
2497,5199,1
2498,594,1
2498,734,1
2498,74,1
2498,227,1
2498,15489,1
2498,15490,1
2498,10164,1
2498,14176,1
2498,13341,1
2498,1423,1
2498,11497,1
2498,6124,1
2498,4350,1
2498,10087,1
2498,15743,1
2498,11996,1
2498,12670,1
2498,1266,1
2498,8594,1
2498,547,1
2498,461,1
2498,994,1
2498,1233,1
2498,2280,1
2498,1654,1
2498,4925,1
2498,2315,1
2498,10846,1
2498,3172,1
2498,5966,1
2498,912,1
2498,1587,1
2498,17048,1
2498,291,1
2498,8580,1
2498,1663,1
2498,12889,1
2498,3390,1
2498,8098,1
2498,31,1
2498,3070,1
2498,4606,1
2498,1489,1
2498,7252,1
2498,2555,1
2498,2629,1
2498,514,1
2498,1769,1
2498,10688,1
2498,11592,1
2498,1640,1
2498,948,1
2498,176,1
2498,177,1
2498,2658,1
2498,2243,1
2498,5897,1
2498,2714,1
2498,6538,1
2498,4318,1
2498,374,1
2498,6385,1
2498,90,1
2498,9740,1
2498,2933,1
2498,727,1
2498,59,1
2498,230,1
2498,9537,1
2498,2675,1
2498,14848,1
2498,15990,1
2498,2662,1
2498,2661,1
2498,3903,1
2498,8212,1
2498,8211,1
2498,5360,1
2498,6156,1
2498,4902,1
2498,10863,1
2498,1070,1
2498,920,1
2498,5350,1
2498,1071,1
2498,13704,1
2498,4841,1
2498,8650,1
2498,6046,1
2498,1966,1
2498,7635,1
2498,324,1
2498,323,1
2498,3755,1
2498,1900,1
2498,7089,1
2498,8926,1
2498,4474,1
2498,7161,1
2498,3196,1
2498,1706,1
2498,4621,1
2498,9503,1
2498,295,1
2498,5816,1
2498,7862,1
2498,1179,1
2498,8852,1
2498,1906,1
2498,1837,1
2498,3062,1
2498,3164,1
2498,13315,1
2498,1247,1
2498,351,1
2498,1982,1
2498,1053,1
2498,2107,1
2498,473,1
2498,2772,1
2498,1421,1
2498,16168,1
2498,12328,1
2498,12931,1
2498,13233,1
2498,2519,1
2498,2374,1
2498,546,1
2498,16219,1
2498,87,1
2498,11180,1
2498,8767,1
2498,8801,1
2499,4664,1
2499,2332,1
2499,13178,1
2499,4184,1
2499,416,1
2499,12330,1
2499,12061,1
2499,2613,1
2499,5026,1
2499,3567,1
2499,1779,1
2499,2110,1
2499,1568,1
2499,1832,1
2499,3091,1
2499,4059,1
2499,1419,1
2499,4703,1
2499,3254,1
2499,3547,1
2499,10791,1
2499,4750,1
2499,421,1
2499,4734,1
2499,9046,1
2499,8,1
2500,8823,1
2500,7353,1
2500,16668,1
2500,115,1
2500,10826,1
2500,4083,1
2500,1988,1
2500,5506,1
2500,4033,1
2500,2169,1
2500,642,1
2500,504,1
2500,536,1
2500,15065,1
2500,15020,1
2500,1841,1
2500,5373,1
2500,15704,1
2500,2090,1
2500,11982,1
2500,15756,1
2500,3890,1
2500,15201,1
2500,9286,1
2500,8499,1
2500,11191,1
2500,6161,1
2500,13547,1
2500,2709,1
2501,1929,1
2501,13289,1
2501,4442,1
2501,5195,1
2501,3036,1
2501,281,1
2501,17154,1
2501,203,1
2501,2332,1
2501,12441,1
2501,1029,1
2501,566,1
2501,631,1
2501,1514,1
2501,1238,1
2501,2955,1
2501,3190,1
2501,13502,1
2501,177,1
2501,6568,1
2501,10314,1
2501,11975,1
2501,1419,1
2501,64,1
2501,4620,1
2501,3489,1
2501,14115,1
2501,3313,1
2501,1928,1
2501,1927,1
2501,6271,1
2501,6270,1
2501,9324,1
2501,9322,1
2501,9323,1
2501,5044,1
2501,8,1
2501,2109,1
2501,14958,1
2502,2084,1
2502,16130,1
2502,14141,1
2502,15935,1
2502,74,1
2502,4849,1
2502,389,1
2502,415,1
2502,2252,1
2502,281,1
2502,13882,1
2502,1065,1
2502,228,1
2502,44,1
2502,5679,1
2502,3655,1
2502,575,1
2502,3743,1
2502,912,1
2502,840,1
2502,2250,1
2502,268,1
2502,3358,1
2502,707,1
2502,432,1
2502,5216,1
2502,2491,1
2502,4933,1
2502,536,1
2502,256,1
2502,388,1
2502,16599,1
2502,8084,1
2502,9165,1
2502,8652,1
2502,299,1
2502,1845,1
2502,7326,1
2502,2099,1
2502,3995,1
2502,10815,1
2502,5753,1
2502,595,1
2502,6761,1
2502,4632,1
2502,15031,1
2502,3571,1
2502,49,1
2502,6709,1
2502,32,1
2502,4693,1
2502,712,1
2502,2071,1
2502,6863,1
2502,3161,1
2502,11557,1
2502,8091,1
2502,2256,1
2502,1298,1
2502,557,1
2503,201,1
2503,2184,1
2503,44,1
2503,6670,1
2503,702,1
2503,15055,1
2503,15279,1
2503,636,1
2503,329,1
2503,635,1
2503,1289,1
2503,1290,1
2503,3645,1
2503,4358,1
2503,330,1
2503,461,1
2503,643,1
2503,16779,1
2503,1473,1
2503,1034,1
2503,1182,1
2503,612,1
2503,11949,1
2503,642,1
2503,10144,1
2503,4833,1
2503,5614,1
2503,3685,1
2503,13251,1
2503,16932,1
2503,16488,1
2503,64,1
2503,10979,1
2503,16397,1
2503,9991,1
2503,7587,1
2503,1902,1
2504,5179,1
2504,14133,1
2504,202,1
2504,3106,1
2504,5657,1
2504,3510,1
2504,2852,1
2504,7053,1
2504,3428,1
2504,7302,1
2504,735,1
2504,760,1
2504,10900,1
2504,14296,1
2504,2491,1
2504,15907,1
2504,4583,1
2504,599,1
2504,3693,1
2504,3650,1
2504,2110,1
2504,388,1
2504,3139,1
2504,704,1
2504,5152,1
2504,1425,1
2504,9474,1
